,duree,annee,periode,geog,label,quantite,S_dep,nbr_act,penet,nbr_ach,BIO,pays
747206,A,2022,A,MOINS DE 35 ANS,TOMATE COTELEE ET COEUR DE BOEUF VRAC,3567088.5,13556157.0,4056345.0,30.2,1793150.25,NON BIO,FRANCE
747207,A,2022,A,MOINS DE 35 ANS,TOMATE ESPAGNE,3579363.75,10208717.0,4386104.0,32.7,1938923.625,NON BIO,ESPAGNE
747208,A,2022,A,MOINS DE 35 ANS,TOMATE ESPAGNE PREEMB,156200.9844,511980.9375,243085.7656,1.8,107458.6328,NON BIO,ESPAGNE
747209,A,2022,A,MOINS DE 35 ANS,TOMATE ESPAGNE VRAC,3423162.75,9696737.0,4154254.75,30.9,1836432.25,NON BIO,ESPAGNE
747210,A,2022,A,MOINS DE 35 ANS,TOMATE FRANCE,17643460.0,55923948.0,19843486.0,78.3,4644694.5,NON BIO,FRANCE
747211,A,2022,A,MOINS DE 35 ANS,TOMATE FRANCE PREEMB,791912.375,2884300.75,919841.1875,6.9,406625.5313,NON BIO,FRANCE
747212,A,2022,A,MOINS DE 35 ANS,TOMATE FRANCE VRAC,16851548.0,53039648.0,19148186.0,77.7,4612202.0,NON BIO,FRANCE
747213,A,2022,A,MOINS DE 35 ANS,TOMATE GROSSE A FARCIR,1006140.438,3376104.75,985740.3125,7.3,435756.9375,NON BIO,FRANCE
747214,A,2022,A,MOINS DE 35 ANS,TOMATE GROSSE A FARCIR PREEMB,1201.463013,13977.01953,4004.876953,0.0,1770.398193,NON BIO,FRANCE
747215,A,2022,A,MOINS DE 35 ANS,TOMATE GROSSE A FARCIR VRAC,1004939.0,3362127.75,981735.4375,7.3,433986.5313,NON BIO,FRANCE
747216,A,2022,A,MOINS DE 35 ANS,TOMATE HOLLANDE VRAC,36160.80078,92373.29688,40204.85547,0.3,17772.98242,NON BIO,HOLLANDE
747217,A,2022,A,MOINS DE 35 ANS,TOMATE ITALIE VRAC,77209.60938,263116.75,106995.6328,0.8,47298.55078,NON BIO,ITALIE
747218,A,2022,A,MOINS DE 35 ANS,TOMATE MAROC,1018537.75,3007224.5,1397053.875,10.4,617582.4375,NON BIO,MAROC
747219,A,2022,A,MOINS DE 35 ANS,TOMATE MAROC PREEMB,238464.2188,788239.0625,377639.2813,2.8,166939.4375,NON BIO,MAROC
747220,A,2022,A,MOINS DE 35 ANS,TOMATE MAROC VRAC,780073.5,2218985.5,1040155.688,7.7,459811.8125,NON BIO,MAROC
747221,A,2022,A,MOINS DE 35 ANS,TOMATE,46824516.0,167910896.0,66438452.0,95.1,5645076.5,NON BIO,FRANCE
747222,A,2022,A,MOINS DE 35 ANS,TOMATE PREEMB,20363854.0,88349680.0,38820284.0,82.6,4899323.0,NON BIO,FRANCE
747223,A,2022,A,MOINS DE 35 ANS,TOMATE VRAC,26460660.0,79561216.0,31055756.0,87.1,5170376.5,NON BIO,FRANCE
747224,A,2022,A,MOINS DE 35 ANS,TOMATE ORIGINE NON PRECISE,5400575.0,16322149.0,6923462.0,32.4,1920409.75,NON BIO,AUTRE ORIGINE
